Id,SalePrice
1461,128368.00224189454
1462,169310.43226742576
1463,189517.344132199
1464,189554.3636828818
1465,176631.22488782927
1466,179830.41854624037
1467,175780.89398740078
1468,170975.6514671698
1469,178509.58385387366
1470,113904.66549465469
1471,187741.07854536508
1472,96155.66082503261
1473,104639.61910246083
1474,151161.8361794621
1475,118997.87332061371
1476,360219.3026019257
1477,264275.8157020113
1478,283021.7978010891
1479,271573.4896095291
1480,532695.125722413
1481,318052.3277373172
1482,212316.58331894036
1483,197893.04169257527
1484,171342.453679041
1485,184757.24312804424
1486,193012.4807331686
1487,322565.8766269425
1488,235014.26560711866
1489,203699.1520673499
1490,212799.34182765812
1491,200034.64137132658
1492,98316.07069919453
1493,179546.92922788183
1494,301829.3869279162
1495,299288.31320729584
1496,231935.15183827176
1497,191722.73071076686
1498,157466.2244171019
1499,146570.65952066367
1500,156613.56318245493
1501,193798.8098275737
1502,153634.14471867034
1503,302682.914336753
1504,240488.28058707045
1505,221416.7050411271
1506,179678.94017382705
1507,250018.8293764825
1508,209786.3363020551
1509,161282.05410240864
1510,149246.85923920045
1511,142435.41651554848
1512,162348.43302632042
1513,148795.65448346987
1514,187722.8046006104
1515,198342.8501692945
1516,145324.36792279762
1517,170458.6436022331
1518,124411.37433253342
1519,224006.8915927476
1520,133490.43180339382
1521,136275.66441109194
1522,161241.74123722268
1523,114772.11621948215
1524,125132.3848424441
1525,123996.43640576414
1526,118789.22813082213
1527,102409.85354117393
1528,131932.69494638208
1529,149065.04260692728
1530,180573.16757241962
1531,118123.96067666428
1532,107232.93576659999
1533,140473.3279848288
1534,118925.06070851973
1535,174402.42451123887
1536,119601.21030992795
1537,74062.03565662072
1538,170879.95162323196
1539,200311.48704989423
1540,111854.72554414369
1541,145688.86885493575
1542,137757.52834082278
1543,213146.05825109023
1544,78818.74636163193
1545,112876.53405838156
1546,120169.65775685487
1547,126340.15537917337
1548,126791.88892963505
1549,113781.15126285939
1550,133637.53509601415
1551,112646.15738479515
1552,144416.58253855896
1553,150148.1348272087
1554,112125.35704054146
1555,183111.98067573423
1556,82273.85378020986
1557,110639.60302152518
1558,95620.58560768471
1559,102071.74817441814
1560,138593.71504283766
1561,161102.54041817534
1562,128156.10217785514
1563,121203.72884625563
1564,159094.07809188223
1565,142948.62218585244
1566,238598.60759377963
1567,78461.65485802555
1568,235087.34983543583
1569,163187.22277958377
1570,141382.34858543955
1571,118814.51053830855
1572,148059.19523969534
1573,268659.2758683242
1574,117922.79214534597
1575,225956.39719870023
1576,231146.1739984125
1577,198132.2248623923
1578,146024.8229342188
1579,154184.77809760062
1580,190215.99420308555
1581,157598.56723815936
1582,128356.78178148695
1583,344262.8503717142
1584,230408.8098441334
1585,140025.46258517186
1586,86830.0316210124
1587,98648.62589244892
1588,151056.2920964645
1589,102341.03017502834
1590,132317.5940124477
1591,92229.88189456766
1592,120371.78465134912
1593,119874.48540589053
1594,147980.65193415925
1595,106335.51861200455
1596,243885.6221481171
1597,189977.83524001075
1598,192833.38536234916
1599,181136.32453957343
1600,178979.46311266167
1601,59377.173328631434
1602,114548.97599500809
1603,91741.98840422637
1604,291009.65115989186
1605,250139.96155510616
1606,168157.68754139505
1607,175962.03069455654
1608,219589.21530779984
1609,192831.85187919682
1610,157415.9986788734
1611,140231.3839620889
1612,174653.0000615032
1613,172949.8146274765
1614,125952.79236484975
1615,98885.90446646948
1616,75220.36263006824
1617,96072.01224741596
1618,124333.1203708975
1619,139755.60777927324
1620,169956.2920564041
1621,139308.78910994224
1622,142798.7289341534
1623,294764.1034777531
1624,212454.04527784127
1625,121892.87652461261
1626,162632.2129594471
1627,185830.4539210705
1628,273967.91416304687
1629,176900.94924681872
1630,348029.6054287318
1631,215953.33344524502
1632,240230.12820925782
1633,169115.8277525397
1634,190125.2459437585
1635,182346.2280301654
1636,159276.0247602669
1637,206409.44379266317
1638,180151.08615213685
1639,184319.15915979573
1640,267890.72928957193
1641,179799.13783146336
1642,227042.1729384649
1643,228995.7866279664
1644,236110.3642073815
1645,191140.74069316426
1646,162899.34357119445
1647,156133.13772438577
1648,138467.92184311326
1649,141599.1966489149
1650,116771.10760237822
1651,124428.31067494638
1652,105521.30669559239
1653,99710.50875664165
1654,153796.1757199145
1655,146591.86732115308
1656,146407.89736356225
1657,151033.11249681198
1658,150604.18639531021
1659,125524.63780316328
1660,150667.42994574434
1661,437419.26038321987
1662,407285.9677763544
1663,391707.83382110426
1664,548992.3872481536
1665,291731.74514633557
1666,317989.5523029957
1667,380073.93061720004
1668,329395.0394439297
1669,292203.9709099424
1670,330691.98378590855
1671,262520.8014300658
1672,529491.864869546
1673,286536.93119520287
1674,252637.69535518013
1675,191140.95713533385
1676,183143.21417979413
1677,218283.166690661
1678,557762.27491429
1679,405814.8441945078
1680,349357.18377500214
1681,233097.0871141946
1682,286786.83058141085
1683,180142.958418279
1684,167861.80237641782
1685,173317.29940846597
1686,165466.57664801241
1687,168920.8217440426
1688,185818.56367858464
1689,186173.0969010201
1690,189541.67501508526
1691,179365.4867523932
1692,257863.34489418587
1693,164897.2700630668
1694,183189.46421469393
1695,166684.96344522503
1696,279299.6426108548
1697,170264.2024405371
1698,351181.82357449085
1699,342035.335777375
1700,250607.07971548068
1701,273053.87846807175
1702,264881.7369041547
1703,252605.9455209196
1704,285237.6555140738
1705,228342.56289853915
1706,516291.74586414825
1707,227729.24403974402
1708,201168.8236280186
1709,261071.18102339233
1710,229464.52070356393
1711,247329.9028774702
1712,262086.8303482549
1713,275933.8814641943
1714,228922.40699972224
1715,206567.68704880044
1716,197204.7218607837
1717,176432.47682416637
1718,143824.56416220183
1719,197883.26990937875
1720,246145.3512617075
1721,159043.00580126102
1722,122997.11906719423
1723,163775.88581847557
1724,208951.60509955182
1725,245448.76418015116
1726,186495.62908322545
1727,167101.2765265546
1728,186835.39639956725
1729,167142.0847027654
1730,151173.16806260648
1731,118661.84405500637
1732,134157.7943986224
1733,121917.10098470587
1734,129674.2723788803
1735,132023.32574089163
1736,113930.30548016261
1737,358358.9977717918
1738,227876.00846413412
1739,275967.5278809832
1740,181132.0106932265
1741,183640.275789815
1742,171708.53403866634
1743,170833.37089894502
1744,332075.8398997446
1745,247818.8464123422
1746,197705.7620822334
1747,219081.09440445446
1748,231587.3703058529
1749,155959.31898712422
1750,134746.58888439194
1751,240110.6494798758
1752,118327.390086799
1753,137951.90554214167
1754,206402.21907225865
1755,190155.00103390875
1756,122740.74576222294
1757,122678.33109385936
1758,148299.36761270397
1759,158329.22321817675
1760,166592.91180201567
1761,152036.58768705255
1762,180722.9656754169
1763,174339.08655563352
1764,123787.90553755208
1765,166536.10785940016
1766,171756.5474213124
1767,230574.3480378056
1768,144057.57859020104
1769,195843.88372003462
1770,145100.5450196523
1771,131648.72657705724
1772,139999.73186117853
1773,136111.21725015287
1774,141986.9562857715
1775,135749.869652239
1776,123650.4370439914
1777,109572.67033502631
1778,130248.65618921569
1779,115980.65422731667
1780,174980.2914406561
1781,128017.61813649602
1782,90806.20411434156
1783,152001.62906564996
1784,101596.65813904963
1785,117861.90204909493
1786,155543.6514975953
1787,163999.28052561847
1788,60976.82125672141
1789,97535.36505388204
1790,83647.39014942064
1791,189934.70333625993
1792,145963.31108564697
1793,144953.38736921235
1794,139719.38378734878
1795,139381.3262962608
1796,118561.98708857954
1797,106345.79700465198
1798,117442.1532126134
1799,103718.35879160813
1800,125286.063242906
1801,136188.7359534117
1802,127922.95620054263
1803,144301.31098775164
1804,144475.75977124303
1805,131739.65172486205
1806,127286.8873494888
1807,143667.60805734797
1808,117448.29136209411
1809,125454.57022488274
1810,131476.39722612567
1811,110640.05295009314
1812,110402.69777350771
1813,120109.90619029563
1814,99231.24712758932
1815,59160.165961126186
1816,93819.89858485357
1817,113113.23589726983
1818,150847.14285436095
1819,128577.50379898088
1820,52634.90307857778
1821,125239.54911839399
1822,151919.4310936525
1823,41319.17719558089
1824,138009.44468068716
1825,126278.53250725064
1826,100887.8071222978
1827,107770.7110697683
1828,128262.21288524427
1829,128558.32760702615
1830,135373.90354944902
1831,161080.2259080166
1832,98895.13067885433
1833,140369.99423919234
1834,122260.15305099581
1835,144854.63834721156
1836,126293.14947807709
1837,87611.64128287358
1838,138982.43955399696
1839,97578.16298311845
1840,170890.0789547294
1841,164285.9190998602
1842,82951.06970314294
1843,135529.89551151334
1844,129866.4495539485
1845,141595.28008672787
1846,156429.33932172402
1847,165084.86963558814
1848,64244.42677816916
1849,109956.12894176132
1850,123201.92441303338
1851,155784.8878361445
1852,122669.3085405502
1853,129316.06840282957
1854,170446.37831247738
1855,151131.840085731
1856,226060.88926167414
1857,145367.85281933247
1858,132258.92943975894
1859,115398.88487847015
1860,148748.82440946993
1861,115758.0326098883
1862,282888.9485871473
1863,278932.6351497574
1864,278398.6820247574
1865,326463.5287546304
1866,322692.2178231277
1867,230274.74955769285
1868,306748.88339879503
1869,196838.79614484485
1870,228851.26801425053
1871,242320.59778120404
1872,168201.26386250535
1873,258196.5109792178
1874,147183.7422994998
1875,212577.37026491482
1876,203994.33426707253
1877,211662.07036968472
1878,209505.83274338025
1879,142311.787395276
1880,133649.02630749033
1881,247825.7952575239
1882,247848.43905210955
1883,194168.50599968678
1884,212585.82408895157
1885,249148.42842813642
1886,301968.33937800897
1887,201578.99451212573
1888,274964.8523481866
1889,166629.09274405485
1890,136313.41392568502
1891,135149.54469011532
1892,110900.20081039474
1893,137157.40370504837
1894,130648.72410073674
1895,148115.97104776866
1896,128793.28067513
1897,110878.7597569591
1898,111214.20299131612
1899,145988.15913711902
1900,135093.469585269
1901,167335.44047834247
1902,140509.3145971284
