Id,SalePrice
1461,128630.86079656224
1462,110575.95733162499
1463,168820.59497424852
1464,195445.7267560764
1465,168495.79993551446
1466,201215.24306532487
1467,176591.51365185104
1468,174078.24186836573
1469,150111.0923829759
1470,122266.92917847908
1471,188626.46175415986
1472,73331.83687172525
1473,104877.97449057772
1474,169458.2861573329
1475,113482.35766643388
1476,325165.05785351887
1477,217678.96624240428
1478,304635.32130956766
1479,288765.73809399764
1480,531411.2663910991
1481,357495.84821017564
1482,191178.74186431663
1483,191653.0669212711
1484,165663.68034552428
1485,183188.73610590832
1486,197656.66718533667
1487,331038.64432637463
1488,249773.9579796711
1489,235148.21308336785
1490,250597.9487413559
1491,222823.8891128245
1492,97375.90165303448
1493,191233.34383801385
1494,274338.4617888359
1495,271588.5398196654
1496,243398.68772133373
1497,172848.9497107667
1498,167083.68123564697
1499,155875.21158967848
1500,154315.38593652975
1501,190385.4776435218
1502,149662.68287803148
1503,260003.30574554054
1504,268323.25456663326
1505,226080.69513428543
1506,194667.2671053377
1507,258838.1842490709
1508,227654.0294998753
1509,164330.8735338855
1510,158846.0976758843
1511,144432.00262819245
1512,189001.0552633377
1513,184397.2987270555
1514,170743.83175492682
1515,185116.93408290253
1516,169724.9996696274
1517,164070.05386168062
1518,125439.30833635281
1519,252415.5286963161
1520,137987.24662710176
1521,122141.80136876598
1522,148853.08793535168
1523,113090.96522472169
1524,120030.41744700297
1525,118952.50522023633
1526,101608.46441683792
1527,86917.685242425
1528,149391.32827676204
1529,156767.75104922394
1530,156618.12692697262
1531,143591.70813020848
1532,110585.45379698077
1533,153379.22510937345
1534,106849.08424683596
1535,144822.4072053995
1536,122049.63408382515
1537,89080.42750966067
1538,182280.32869255167
1539,206033.66262275135
1540,123249.338346196
1541,149190.77265784724
1542,134842.7892782893
1543,215747.0449375889
1544,75890.47479357394
1545,92294.82879184722
1546,115851.60727969548
1547,119610.8773927766
1548,109628.17734020605
1549,84504.9970335327
1550,121181.64094874058
1551,142487.95534254218
1552,130130.66368627234
1553,133269.900354647
1554,117977.1831734878
1555,230723.6497833911
1556,108063.67938633297
1557,118896.32348106627
1558,75185.05478230641
1559,99001.52597637722
1560,140215.66850358516
1561,137071.53028337666
1562,105462.91687787848
1563,114776.11840011974
1564,140321.13039410827
1565,151748.3888058185
1566,206926.2524984643
1567,87118.77474254907
1568,249438.76515908292
1569,161378.7854375825
1570,134229.42847809664
1571,121535.35994966373
1572,136519.8087737231
1573,301020.84982189565
1574,102927.1741780888
1575,181265.28447111655
1576,215288.62522156045
1577,200739.9216195097
1578,106492.17852558492
1579,156500.94638232092
1580,174977.42932535952
1581,148708.47723256375
1582,150664.8989042602
1583,300708.9464997533
1584,212141.56517201895
1585,145507.03786708554
1586,84969.82299251558
1587,91189.02140184256
1588,136267.6652681848
1589,144090.76981213878
1590,136459.4798807213
1591,70036.09106887945
1592,106655.69507135211
1593,155639.31330471256
1594,166733.55136109126
1595,107265.87559835766
1596,252220.9203469746
1597,190966.66331557187
1598,205905.33798718362
1599,176514.8715969544
1600,171347.32178921375
1601,79482.77938591316
1602,126921.27307031598
1603,68708.57127349723
1604,287854.49645013164
1605,258518.21183237433
1606,155432.2394048712
1607,126594.24568928215
1608,188438.20196665445
1609,209380.46465461358
1610,166439.7465021743
1611,129373.3158346596
1612,168306.32107346575
1613,169956.22803349394
1614,121281.29090387611
1615,91552.99732421027
1616,81123.319275584
1617,104249.93935834379
1618,128059.78852147699
1619,160309.3457278909
1620,160155.2395324222
1621,153059.69553316405
1622,117919.13532384807
1623,343523.61066052585
1624,209788.24875200252
1625,138065.8020781113
1626,169276.92373168792
1627,193541.16558901232
1628,301676.2599076908
