Id,SalePrice
1461,135133.59936328683
1462,172447.6681605963
1463,187782.70570006748
1464,208930.13450912555
1465,175147.054852256
1466,175659.64506296956
1467,193580.73110083785
1468,170660.81071534447
1469,185432.9091417013
1470,131988.47921356218
1471,187239.36157483255
1472,104045.7842722115
1473,100825.0090297839
1474,158858.54319875434
1475,125247.71384578772
1476,382839.2417682833
1477,267680.02196350147
1478,305796.4439795158
1479,324356.03427995695
1480,550656.1720388688
1481,321621.34410245717
1482,187319.7882275898
1483,194412.55313647873
1484,155879.14121774308
1485,184503.99272131888
1486,210531.9238374223
1487,362847.458394081
1488,255141.03713538844
1489,212693.83042456352
1490,261559.89735597555
1491,204456.10501505938
1492,102186.54807685051
1493,178414.14954813803
1494,315863.6140638391
1495,304153.67112660164
1496,232063.61232527305
1497,197900.2775398375
1498,178748.63011817273
1499,177628.8912799585
1500,182073.2468797398
1501,193242.24080775256
1502,165204.37991663834
1503,299271.8535621618
1504,250065.13675442143
1505,240921.35746562216
1506,210487.43228602072
1507,253737.6067264982
1508,207853.94859532462
1509,153755.67091949505
1510,150746.6819384808
1511,142840.5106036257
1512,171299.81406991225
1513,142525.54249098228
1514,212254.5550607586
1515,235203.78738080253
1516,150934.59561419455
1517,151962.8294602898
1518,128651.87316984354
1519,239968.61559169425
1520,121049.81688950767
1521,137344.68645674837
1522,163582.10175493397
1523,126069.39225001444
1524,123743.48264674935
1525,136264.50004453812
1526,116224.43063340976
1527,132080.57689218296
1528,156045.61314633596
1529,158412.25474877542
1530,192461.52842506886
1531,113374.97733672266
1532,100894.43680229971
1533,147684.2617863371
1534,140699.17501231976
1535,178268.2982043116
1536,111968.17750800432
1537,95462.45815806123
1538,170637.52170218344
1539,199730.18980472855
1540,103426.66319583714
1541,148176.1524297919
1542,143757.96598203338
1543,224252.0231700844
1544,94745.45621207007
1545,113260.74670959116
1546,135608.62038924705
1547,133052.2612277382
1548,136585.10846367743
1549,125274.62960088043
1550,130407.22434349434
1551,90233.70697932573
1552,138382.6502502064
1553,153570.99340169213
1554,112015.08905321176
1555,159462.10636696086
1556,107110.25559408544
1557,113929.01269962653
1558,111950.26808488557
1559,91063.05034874633
1560,128411.69213493721
1561,190075.75241160765
1562,157038.60247285754
1563,121226.99899034869
1564,170620.7921175869
1565,146043.5484082438
1566,265228.4279958928
1567,89545.33527739807
1568,218740.8034115614
1569,172403.30058904976
1570,151188.47737681546
1571,124407.96536132725
1572,154000.65006124956
1573,247100.32863624019
1574,143061.49004709686
1575,245679.43196744463
1576,243427.57708476455
1577,200726.75639077256
1578,160946.30210452306
1579,152677.46384394643
1580,197576.39140213947
1581,168238.90836015166
1582,145788.00416779073
1583,340509.9581900446
1584,231240.11083791283
1585,142016.05264262724
1586,117706.46294294973
1587,112473.07711836319
1588,144802.50077402146
1589,121177.30436344258
1590,129531.87596045845
1591,105142.00273555846
1592,129983.09409619798
1593,136237.60041676273
1594,138669.96245392947
1595,115168.04619579247
1596,280297.80953279755
1597,186894.00425523554
1598,210685.29319346527
1599,168118.5165247305
1600,153575.72474558113
1601,83417.96377584117
1602,107404.06022602852
1603,101187.31954620607
1604,220398.6665210122
1605,263923.34348209645
1606,165756.71007909105
1607,219816.83690443134
1608,224668.61375216916
1609,199074.91655896936
1610,175660.6694704535
1611,138663.4721558677
1612,193021.97549476527
1613,170738.6787960309
1614,122895.85848214247
1615,98053.96330095778
1616,84699.8274333226
1617,101062.85489811846
1618,140589.98170458616
1619,145739.46433066807
1620,205346.70738204347
1621,150437.17577478488
1622,151473.09464407866
1623,278658.6085873459
1624,210504.39754255314
1625,117181.16324791763
1626,171198.44268332314
1627,196435.17404820817
