Id,SalePrice
1461,135832.39739652936
1462,161859.34262161606
1463,184269.28386380238
1464,188354.77029060214
1465,189983.9754773945
1466,181183.67642416374
1467,176203.38343217375
1468,171110.881853822
1469,176895.19187921268
1470,124052.50225803028
1471,197892.13299858096
1472,96938.25542388632
1473,99704.5315418781
1474,144403.91504424685
1475,125422.14268551265
1476,379574.71204926516
1477,266675.28784277604
1478,301754.8850825895
1479,284137.38558822294
1480,518897.4771827784
1481,312813.6424095102
1482,204251.02411049517
1483,169750.7558183262
1484,170536.93884080357
1485,173849.50851559374
1486,195846.01809498837
1487,318182.6440573544
1488,237898.10170889014
1489,209639.29527047966
1490,224692.61848130627
1491,196906.96667708285
1492,105459.1851265558
1493,190091.92696590122
1494,321867.516933054
1495,287258.2574924191
1496,226379.48362695565
1497,185033.61089511513
1498,151615.08933657626
1499,153677.27335512455
1500,155859.81947936083
1501,176274.9575833361
1502,153003.6351185476
1503,304230.1183219586
1504,235766.94445487054
1505,219828.90343562825
1506,175737.22585264302
1507,254048.52602785372
1508,211224.2462616245
1509,157580.3426734221
1510,154174.45841877576
1511,144364.61230759174
1512,169803.36408621402
1513,146353.22760441405
1514,181836.76442796184
1515,196559.92278477017
1516,151724.1425431475
1517,161133.71589194183
1518,128067.85938597385
1519,239118.9314962689
1520,134044.90458217412
1521,139153.89156259835
1522,172126.86096250854
1523,108226.47278873954
1524,125032.29587486193
1525,123866.7948392091
1526,119259.97082659624
1527,101973.01237819549
1528,138828.24029121184
1529,144145.80589302577
1530,188815.61264683603
1531,107386.75114670345
1532,109399.83364427503
1533,139496.78974155136
1534,117972.24376092653
1535,173035.84840360231
1536,111918.52179550086
1537,92825.02288857508
1538,181452.90349361766
1539,240526.76690590227
1540,113199.33200490476
1541,151118.7996536856
1542,138832.65908412047
1543,220155.5219320722
1544,83558.71241065943
1545,105634.08638872176
1546,122874.00115877774
1547,144102.46866641947
1548,131494.43641270322
1549,111251.78992959102
1550,135216.88257682574
1551,115457.03193755334
1552,131505.91845571634
1553,151458.56953262878
1554,108974.00480443491
1555,177540.50980148016
1556,96799.45475613303
1557,103471.57449747507
1558,93568.92633153855
1559,83422.41734148611
1560,138383.94949574195
1561,128137.80037569953
1562,125377.24793485255
1563,118073.33017271908
1564,158707.75583170552
1565,147005.21088345378
1566,248031.09634374967
1567,82144.82412059604
1568,247471.2207271931
1569,150003.944473497
1570,137433.75033792897
1571,128650.9709799018
1572,150346.99628990382
1573,264249.59088655096
1574,115432.4482739832
1575,233799.53035682967
1576,242810.2686131988
1577,199054.04226664838
1578,141873.83482871318
1579,148764.06420238203
1580,191717.347147421
1581,157109.0917296608
1582,125602.56675652644
1583,340641.1437815063
1584,234900.8214568293
1585,140057.3796133243
1586,78939.23428475347
1587,99042.45490167155
1588,150606.84416538637
1589,112260.57419844647
1590,134220.30056823068
1591,90623.99877423837
1592,125595.18975096376
1593,118555.06281702952
1594,176172.91764619944
1595,109858.2859856444
1596,242455.2146224472
1597,190297.4735923632
1598,208066.38502252227
1599,183150.63929268252
1600,176767.87233738677
1601,73361.25085873423
1602,122293.13427138461
1603,85519.41190092146
1604,277691.97053290176
1605,249264.35155815195
1606,165112.03616913164
1607,178310.72237952458
1608,223134.8073375406
1609,211206.59767650685
1610,166609.82888253953
1611,138793.35012891723
1612,174711.43160635052
1613,170467.3529572786
1614,123620.15503065876
1615,86171.44440849098
1616,72280.78337987856
1617,90858.50412113102
1618,121845.11520772726
1619,140820.43962291096
1620,167177.97010551262
1621,140256.43238392883
1622,136939.59494681243
1623,277826.9008262817
1624,212061.64559927754
1625,126744.65806670021
1626,162345.53044437768
1627,186606.78298026702
1628,291085.57997077645
1629,175168.6165251307
1630,426786.1909585575
1631,215972.9494131869
1632,242248.50923179227
1633,170416.31332595643
1634,179794.63632758355
1635,178111.2112524785
1636,146909.63732651956
1637,190969.61336821894
1638,226171.4147738542
1639,180323.7666269259
1640,287351.1529927411
1641,177829.6401439561
1642,230429.32571012812
1643,222639.33269548803
1644,228494.51189986733
1645,189173.4787170623
1646,153954.29319516162
1647,163154.46412410843
1648,129529.94628428861
1649,137494.3883684806
1650,120775.18073745529
1651,121857.39604029871
1652,98831.57954260634
1653,96924.56024308647
1654,153266.60423998785
1655,144553.8410492156
1656,142688.7459052709
1657,154362.95012286658
1658,143567.67747473824
1659,135250.254450816
1660,151077.31477048414
1661,461787.3332022943
1662,419643.3769280252
1663,422273.1448429658
1664,526485.7588772352
1665,327217.87923772616
1666,351598.28898410324
1667,380802.7033636398
1668,340996.0293729977
1669,299303.9508532252
1670,365885.876855171
1671,279516.50375987793
1672,495881.15212896944
1673,315219.2343776038
1674,255597.7664078293
1675,181568.9126678635
1676,184235.22613577568
1677,212779.28282312996
1678,522044.0413422521
1679,405451.30333891313
1680,320110.5696295801
1681,272381.7751637944
1682,320265.6642431133
1683,186684.8955104727
1684,176103.81999177096
1685,174409.5128091849
1686,169117.30537667417
1687,167478.8530411269
1688,187853.91439986753
1689,189772.9024980584
1690,185426.10631085339
1691,172694.12780690056
1692,279805.59241100895
1693,167217.34883319013
1694,176663.15403655768
1695,159692.25332729644
1696,290467.1529058395
1697,166230.47335818937
1698,370926.8956894771
1699,309645.1259302478
1700,252225.96240194116
1701,280182.0897696632
1702,264611.30118305114
1703,247799.27343495525
1704,298996.5292659716
1705,233552.26914388413
1706,501844.4070189219
1707,225676.73787934365
1708,214516.8208684495
1709,290345.7418792532
1710,229450.27577482525
1711,265445.05319080583
1712,249920.74588644606
1713,285896.79088160134
1714,219239.4813120417
1715,204527.16776001392
1716,199442.5422629655
1717,166577.3644375756
1718,134731.35922671415
1719,209369.88060892845
1720,245051.5429860126
1721,177529.0538606685
1722,130596.29023270607
1723,165103.51462339188
1724,214795.74035405982
1725,240530.71583236774
1726,188292.64798177776
1727,159933.82011125676
1728,181758.23227404305
1729,166895.08219015133
1730,167532.39527193087
1731,117663.69808627767
1732,124075.81184301955
1733,118391.47526838457
1734,129852.83539875904
1735,134251.33198743084
1736,112714.751054847
1737,376456.86963330174
1738,230013.45902283827
1739,298744.18174916954
1740,207208.22702290778
1741,190224.2729346795
1742,168875.56889490204
1743,169286.66833304198
1744,347251.88274260156
1745,243388.37990771476
1746,220985.49006383543
1747,234672.5795951657
1748,245695.89112193976
1749,158579.28727291652
1750,144601.23788010527
1751,250875.06148261655
1752,118520.66310013768
1753,139798.36971446357
1754,204278.57679043667
1755,169737.21876267364
1756,124295.96861247334
1757,117755.7171092571
1758,149097.85372230178
1759,167977.34125565892
1760,161638.12708367687
1761,152901.5846575194
1762,172414.3542036071
1763,166639.3561659992
1764,119064.45107422872
1765,180324.35531425197
1766,174417.8077620288
1767,223943.46537471237
1768,147031.11832387256
1769,180376.24793369623
1770,148656.404936755
1771,134894.8487308655
1772,133015.07760694707
1773,138663.6750141286
